platform,captured_at,posted_at,username,post_id,content,source_url,keyword,detection_cycle
Twitter,2025-09-07T19:59:43.724116,2025-05-30T19:00:35.000Z,AgShaleLaw,1928526973246026227,"#ShaleLaw Hotlink: ""Tribe to appeal Judge’s order in Dakota Access pipeline fight"" 
@OKEnergyToday
 
https://
buff.ly/MpFYv3L  #pipeline #Dakota #Access #Sioux #lawsuit",https://twitter.com/AgShaleLaw/status/1928526973246026227,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:01.513926,2025-05-29T23:15:16.000Z,BuffalosFire,1928228678292451363,"Greenpeace is asking a judge to overturn a $667M verdict tied to Dakota Access Pipeline protests, calling the jury’s decision biased. Energy Transfer wants the award upheld. Judge is reviewing. More: 
https://
buffalosfire.com/the-daily-spar
k/greenpeace-asks-judge-to-overturn-667-m-verdict-in-pipeline-protest-case
… #NoDAPL #Greenpeace",https://twitter.com/BuffalosFire/status/1928228678292451363,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:01.576887,2025-05-29T20:51:08.000Z,meaculp1978,1928192404634620212,Right.,https://twitter.com/meaculp1978/status/1928192404634620212,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:58.147109,2025-05-29T17:56:19.000Z,JackBelcher1,1928148413197021347,Tribe to appeal Judge's order in Dakota Access pipeline fight,https://twitter.com/JackBelcher1/status/1928148413197021347,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:01.644137,2025-05-29T17:40:05.000Z,WDAYnews,1928144326753681891,"Attorneys for Dakota Access developer urge judge to let verdict, damages stand",https://twitter.com/WDAYnews/status/1928144326753681891,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:01.671331,2025-05-29T17:30:04.000Z,inforum,1928141808426512576,"Attorneys for Dakota Access developer urge judge to let verdict, damages stand",https://twitter.com/inforum/status/1928141808426512576,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:03.808377,2025-05-29T17:01:53.000Z,wpm79v,1928134714746945825,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline,https://twitter.com/wpm79v/status/1928134714746945825,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:03.832379,2025-05-29T13:39:06.000Z,r3310,1928083681463148846,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline,https://twitter.com/r3310/status/1928083681463148846,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:03.873869,2025-05-28T21:19:50.000Z,JoeSkurzTV,1927837241553953003,Attorneys for Greenpeace argued this week that a jury’s decision ordering it to pay $667 million to the developer of the Dakota Access Pipeline cannot stand. @[164693236718461],https://twitter.com/JoeSkurzTV/status/1927837241553953003,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:58.177210,2025-05-28T20:00:34.000Z,KFYRTV,1927817291812450606,"Attorneys for Greenpeace argued this week that a jury’s decision ordering it to pay $667 million to the developer of the Dakota Access Pipeline cannot stand. 
@NDMonitor",https://twitter.com/KFYRTV/status/1927817291812450606,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:03.895231,2025-05-28T20:00:34.000Z,KMOT_TV,1927817294970855669,"Attorneys for Greenpeace argued this week that a jury’s decision ordering it to pay $667 million to the developer of the Dakota Access Pipeline cannot stand. 
@NDMonitor",https://twitter.com/KMOT_TV/status/1927817294970855669,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:03.917870,2025-05-28T20:00:34.000Z,kumv_tv,1927817292168958330,"Attorneys for Greenpeace argued this week that a jury’s decision ordering it to pay $667 million to the developer of the Dakota Access Pipeline cannot stand. 
@NDMonitor",https://twitter.com/kumv_tv/status/1927817292168958330,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:06.138958,2025-05-28T14:13:52.000Z,NDNewsCoop,1927730042781437993,Tribe appeals ruling on Dakota Access pipeline,https://twitter.com/NDNewsCoop/status/1927730042781437993,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:47.343812,2025-05-28T10:31:32.000Z,EENewsUpdates,1927674091630158290,Tribe appeals ruling on Dakota Access pipeline,https://twitter.com/EENewsUpdates/status/1927674091630158290,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:08.286074,2025-05-27T09:19:36.000Z,grok,1927293601505018261,"Native Americans, often called the native people of Turtle Island, faced historical displacement and assimilation, with ongoing issues like poverty (27% rate) and health disparities. Land rights disputes, such as the Dakota Access Pipeline, and high violence rates against Native",https://twitter.com/grok/status/1927293601505018261,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:08.323813,2025-05-23T03:49:02.000Z,some1iswatching,1925760861487976939,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline,https://twitter.com/some1iswatching/status/1925760861487976939,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:08.361463,2025-05-22T13:35:48.000Z,boxofficebuz,1925546138112774561,"""The Corps rejected this proposal in 2015 after opposition from Bismarck residents... Yet the Corps ignored Standing Rock’s same opposition to the current route.""",https://twitter.com/boxofficebuz/status/1925546138112774561,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:08.394739,2025-05-22T13:03:48.000Z,parkertwp,1925538084533510175,Greenpeace seeks to reduce jury’s award of $667M in Dakota Access Pipeline trial,https://twitter.com/parkertwp/status/1925538084533510175,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:10.531068,2025-05-21T04:47:37.000Z,presenta846,1925050826378105079,"Dakota Access Pipeline Company Attacks Native American Protesters with D... 
https://
youtu.be/kuZcx2zEo4k?si
=tgTHVjWznyxYaNU9
… via 
@YouTube",https://twitter.com/presenta846/status/1925050826378105079,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:10.565997,2025-05-20T10:26:47.000Z,dermuzz_proo,1924773794885075257,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The c,https://twitter.com/dermuzz_proo/status/1924773794885075257,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:10.601515,2025-05-20T06:49:15.000Z,mikecoulson48,1924719050078212425,"Criminalizing Dissent: Greenpeace Ordered to Pay $667M to Dakota Access Pipeline firm Over Protests 
https://
youtu.be/TFbpqCunNp0?si
=ymE0o3mWcZbuuQ_b
…",https://twitter.com/mikecoulson48/status/1924719050078212425,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:10.636570,2025-05-19T20:00:26.000Z,BuffalosFire,1924555767081771501,"Greenpeace is asking a ND judge to reduce a $667M jury award tied to Dakota Access Pipeline protests, calling it excessive and unlawful. A hearing is set for May 27, with plans to appeal.",https://twitter.com/BuffalosFire/status/1924555767081771501,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:10.666530,2025-05-19T16:58:06.000Z,SGLawCenter,1924509883417682380,"In March 2025, Greenpeace lost a significant lawsuit brought by Energy Transfer LP, the parent company of the Dakota Access Pipeline. The case, decided in North Dakota state court, resulted in a nearly $667M verdict against three Greenpeace entities.",https://twitter.com/SGLawCenter/status/1924509883417682380,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:36.533348,2025-05-17T18:30:56.000Z,Iowa_View,1923808469968208061,"Steve King on the Dakota Access pipeline, 1.24.17: ""And then let that pipeline be built. We’ve got billions of dollars in capital investment that’s being held up for reasons that I think are not legitimate and not valid."" 

https://
ictnews.org/archive/congre
ssman-steve-king-says-dakota-access-pipeline-protest-not-principled
…",https://twitter.com/Iowa_View/status/1923808469968208061,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:12.876615,2025-05-17T17:30:12.000Z,dakotanews_now,1923793186910056514,"Greenpeace wants a North Dakota judge to reduce the nearly $667 million in damages it was ordered to pay the developer of the Dakota Access Pipeline in March, arguing that the award is excessive and unreasonable.",https://twitter.com/dakotanews_now/status/1923793186910056514,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:12.926718,2025-05-16T14:26:17.000Z,Sisko_legal,1923384514727821589,Greenpeace seeks to reduce jury’s award of $667M in Dakota Access Pipeline trial,https://twitter.com/Sisko_legal/status/1923384514727821589,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:12.963891,2025-05-16T13:45:00.000Z,Law360,1923374123171856830,"Lawyers for Greenpeace urged a judge to significantly reduce a $666 million verdict over claims that it falsely disparaged the Dakota Access pipeline amid protests, with the jury having awarded 10 times more on certain claims than even the builder wanted.",https://twitter.com/Law360/status/1923374123171856830,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:15.121551,2025-05-16T12:23:16.000Z,NDNewsCoop,1923353554451833113,Greenpeace seeks to reduce jury’s award of $667M in Dakota Access Pipeline trial,https://twitter.com/NDNewsCoop/status/1923353554451833113,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:15.159565,2025-05-16T06:06:50.000Z,301ccbh,1923258823617237464,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fe,https://twitter.com/301ccbh/status/1923258823617237464,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:15.196230,2025-05-16T02:24:06.000Z,theflagwzfg,1923202771395682790,"Earlier this year, a North Dakota District Court Judge ruled that Energy Transfer was to be awarded more than $660 million in damages due to damages stemming from protests relating to the Dakota Access Pipeline",https://twitter.com/theflagwzfg/status/1923202771395682790,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:56.324753,2025-05-16T01:30:32.000Z,My_Dakotan,1923189291947061713,"Greenpeace wants a North Dakota judge to reduce the nearly $667 million in damages it was ordered to pay the developer of the Dakota Access Pipeline in March, arguing that the award is excessive and unreasonable.

https://
mydakotan.com/2025/05/greenp
eace-seeks-to-reduce-jurys-award-of-667m-in-dakota-access-pipeline-trial/
…",https://twitter.com/My_Dakotan/status/1923189291947061713,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:52.556617,2025-05-16T01:30:15.000Z,kumv_tv,1923189219108733310,"Greenpeace wants a North Dakota judge to reduce the nearly $667 million in damages it was ordered to pay the developer of the Dakota Access Pipeline in March, arguing that the award is excessive and unreasonable. 
@NDMonitor",https://twitter.com/kumv_tv/status/1923189219108733310,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:59.980902,2025-05-16T01:30:15.000Z,KFYRTV,1923189219528204476,"Greenpeace wants a North Dakota judge to reduce the nearly $667 million in damages it was ordered to pay the developer of the Dakota Access Pipeline in March, arguing that the award is excessive and unreasonable. 
@NDMonitor",https://twitter.com/KFYRTV/status/1923189219528204476,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:17.379334,2025-05-16T01:30:15.000Z,KMOT_TV,1923189219184296073,"Greenpeace wants a North Dakota judge to reduce the nearly $667 million in damages it was ordered to pay the developer of the Dakota Access Pipeline in March, arguing that the award is excessive and unreasonable. 
@NDMonitor",https://twitter.com/KMOT_TV/status/1923189219184296073,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:17.455834,2025-05-15T18:05:35.000Z,Greenpeace,1923077314839183652,3/ Energy Transfer is trying to punish Greenpeace entities for opposing their Dakota Access Pipeline. This is an intimidation lawsuit - a bully tactic to silence dissent.,https://twitter.com/Greenpeace/status/1923077314839183652,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:17.488013,2025-05-14T01:43:17.000Z,Iowa_View,1922467721335243250,"The photo appears to feature Ed Fallon, whom I believe was involved in the Dakota Access psyop: 
https://
boldnebraska.org/bold-iowa-resp
onds-to-dakota-access-motion-for-restraining-order-against-bold-iowa-director-ed-fallon-aimed-at-silencing-peaceful-pipeline-protests/
…, which put two young women in prison. Fallon may also be involved in the Summit Carbon psyop. Perhaps you are as well. Grow up.",https://twitter.com/Iowa_View/status/1922467721335243250,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:17.525853,2025-05-13T17:58:37.000Z,Proppybender,1922350783623766031,You can't block the streets with horses and protests. This is what they want to happen. It's pretty telling that they are from San Francisco and think that this kind of action will result in a positive outcome. They tried something similar with the dakota access pipeline protest.,https://twitter.com/Proppybender/status/1922350783623766031,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:19.712804,2025-05-13T11:47:48.000Z,Ndtime,1922257464688250976,"You think we'd honor a CSC decision as the 51st state? Lolol! AB won't f*ck around. Eg
""The Standing Rock protests, also known as #NoDAPL, were a series of protests against the Dakota Access Pipeline (DAPL) construction, primarily led by members of the Standing Rock Sioux Tribe.""",https://twitter.com/Ndtime/status/1922257464688250976,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:19.747057,2025-05-11T13:09:05.000Z,Dirt_McGuuurk,1921553145378795875,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline 68 faceaxn 550,https://twitter.com/Dirt_McGuuurk/status/1921553145378795875,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:19.841972,2025-05-09T21:06:45.000Z,7108ray,1920948579201323262,The Legal War on Greenpeace,https://twitter.com/7108ray/status/1920948579201323262,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:20.046650,2025-05-09T18:20:58.000Z,Sandvoss2013,1920906859080261930,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline 68 faceaxn 550,https://twitter.com/Sandvoss2013/status/1920906859080261930,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:41.021685,2025-05-09T14:28:50.000Z,SarahElizaBeez,1920848440218546545,"The fact that Jessica Reznicek (who’s serving an 8yr “domestic terrorism” sentence for sabotaging the Dakota Access Pipeline in 2016) didn’t get Luigi status shows how little we care about Earth, about LIFE, & it proves how white men are centered whether the victim or perpetrator",https://twitter.com/SarahElizaBeez/status/1920848440218546545,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:22.163267,2025-05-09T06:11:44.000Z,nlfsunset,1920723340932583545,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline 68 faceaxn 550,https://twitter.com/nlfsunset/status/1920723340932583545,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:22.178795,2025-05-08T20:15:01.000Z,LastChance_CA,1920573170530054500,"@Greenpeaceusa
 was hit with a $660M penalty for protesting the Dakota Access Pipeline.

This isn’t justice — it’s lawfare.

Fossil fuel giants are weaponizing the courts to crush dissent and silence Indigenous resistance.

Greenpeace is not backing down, and we won’t either.",https://twitter.com/LastChance_CA/status/1920573170530054500,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:22.209745,2025-05-07T22:58:39.000Z,untamedjamesm,1920251964488896937,"Native tribes and allies protest the Dakota Access Pipeline, sparking a new wave of indigenous resistance.",https://twitter.com/untamedjamesm/status/1920251964488896937,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:24.372648,2025-05-07T09:23:12.000Z,janessab3,1920046748283637794,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline 68 faceaxn 550,https://twitter.com/janessab3/status/1920046748283637794,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:24.400130,2025-05-06T22:07:05.000Z,Iowa_View,1919876600373428464,"10/ Ed Fallon, Sierra Club/landowner Dakota Access case, circa 2018:
""If it goes the right way it will be huge, not just stopping this pipeline but sending a message about how eminent domain cannot be abused for a private purpose like a private pipeline.""",https://twitter.com/Iowa_View/status/1919876600373428464,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:24.425179,2025-05-06T17:41:16.000Z,DAVID2CHRIST1,1919809705620222461,"Dakota Access
Keystone pipeline

ripped out",https://twitter.com/DAVID2CHRIST1/status/1919809705620222461,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:41.929226,2025-05-06T15:20:09.000Z,ijournal,1919774189852229668,"Judge Awards North Dakota Nearly $28M Over Dakota Access Pipeline Protests 
https://
insurancejournal.com/news/midwest/2
025/04/25/821365.htm?utm_source=dlvr.it&utm_medium=twitter
…",https://twitter.com/ijournal/status/1919774189852229668,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:24.465953,2025-05-06T13:07:47.000Z,mikecoulson48,1919740881285808367,"Criminalizing Dissent: Greenpeace Ordered to Pay $667M to Dakota Access Pipeline firm Over Protests 
https://
youtu.be/TFbpqCunNp0?si
=ymE0o3mWcZbuuQ_b
…",https://twitter.com/mikecoulson48/status/1919740881285808367,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:26.603633,2025-05-04T22:56:25.000Z,Iowa_View,1919164239861711303,"3/ The legislation under consideration, in my view, dupes the public into believing that the pipeline will not be possible without eminent domain. But the Iowa Supreme Court Dakota Access ruling clearly lays out the path to eminent domain for fuel sources: 
https://
iowacourts.gov/courtcases/311
0/embed/SupremeCourtOpinion
…",https://twitter.com/Iowa_View/status/1919164239861711303,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:26.633868,2025-05-04T22:46:04.000Z,carolinflorez,1919161634934657171,"The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fe

#Hopeful",https://twitter.com/carolinflorez/status/1919161634934657171,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:51.674855,2025-05-04T10:51:34.000Z,Wahoopredict,1918981824920842302,"Greenpeace recently was ordered to pay $660 million for defamation, trespass, and inciting illegal activities during protests against the Dakota Access Pipeline.

They may now be forced to declare bankruptcy, and chances are growing.

https://
wahoopredict.com/events/greenpe
ace-declares-bankruptcy-following-the-trial-verdict-before-october-2025?utm_source=twitter&utm_post=greenpeace_bankruptcy
…",https://twitter.com/Wahoopredict/status/1918981824920842302,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:28.888643,2025-05-02T16:10:47.000Z,grok,1918337381683564682,"Vandalism against Tesla cars involving arson and gunfire likely qualifies as domestic terrorism, based on historical precedents. U.S. law defines it as acts dangerous to human life, intended to intimidate or influence policy. Cases like the Dakota Access Pipeline sabotage and",https://twitter.com/grok/status/1918337381683564682,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:28.918680,2025-05-02T15:08:43.000Z,teacupyorkie13,1918321763500302409,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline 68 faceaxn 550,https://twitter.com/teacupyorkie13/status/1918321763500302409,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:29.044988,2025-05-02T13:43:18.000Z,FCulmann,1918300267939844280,North Dakota Access pipeline going through Sioux first nation territory  in spite of opposition for instance,https://twitter.com/FCulmann/status/1918300267939844280,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:31.312338,2025-05-01T02:04:21.000Z,Olivergill4B,1917761980686803029,"Patient Mother:
""The Dakota Access Pipeline is the main current Native Lands oil pipeline with a significant river crossing. It crosses beneath the Missouri River, also under Lake Oahe near the Standing Rock Sioux Reservation, and the Mississippi River"" 
https://
northlandia.com/maps/dapl/DAPL
_Routes_Map_large.png
…",https://twitter.com/Olivergill4B/status/1917761980686803029,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:52.594117,2025-04-30T20:10:12.000Z,EnergyTransfer,1917672857670209621,"Last month, a North Dakota jury ordered Greenpeace to pay $667 million in damages for its campaign in 2016-2017 to block the Dakota Access Pipeline.


https://
capitalresearch.org/article/bailin
g-out-greenpeace-lefty-donors-who-could-pay-up-for-dakota-access-damages/#:~:text=
…(Unsurprisingly%2C%20Greenpeace%20plans%20to%20appeal,award%20could%20close%20its%20doors.",https://twitter.com/EnergyTransfer/status/1917672857670209621,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:52.500384,2025-04-30T17:50:51.000Z,IkceLakota,1917637788322628085,"In partnership with the Standing Rock Nation and Great Plains Water Alliance on behalf of the Oceti Sakowin, Lakota Law is co-producing a series of videos detailing the ongoing need to stop the Dakota Access pipeline. You can view every episode here.",https://twitter.com/IkceLakota/status/1917637788322628085,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:31.367197,2025-04-30T15:13:55.000Z,may_chivas,1917598293884035284,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fe,https://twitter.com/may_chivas/status/1917598293884035284,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:34.808308,2025-04-29T16:02:03.000Z,UConOnline,1917248022112616591,"A federal judge awarded North Dakota nearly $28 million from the U.S. government to cover costs tied to the Dakota Access pipeline protests, citing federal negligence during the 2016-2017 demonstrations.


https://
ow.ly/vJT950VIQYy",https://twitter.com/UConOnline/status/1917248022112616591,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:31.410826,2025-04-28T23:35:28.000Z,Crybabynightmar,1916999740425752825,"when the Dakota access pipeline was built the company was required to plant more trees than were cut down and they even gave out a $300,000 3 year contract to a company to manage and water the new trees.",https://twitter.com/Crybabynightmar/status/1916999740425752825,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:33.575806,2025-04-28T21:57:17.000Z,AniPokeNotes,1916975028236661223,AIDS movement when they recruited white farmers across the great plains to work together to  block the Dakota Access Pipeline.,https://twitter.com/AniPokeNotes/status/1916975028236661223,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:33.621591,2025-04-28T16:30:30.000Z,majedmohamed2,1916892791256613194,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fe,https://twitter.com/majedmohamed2/status/1916892791256613194,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:38.306955,2025-04-28T12:02:03.000Z,PipelineandGas,1916825235078197680,"A federal judge awarded North Dakota nearly $28 million from the U.S. government to cover costs tied to Energy Transfer's Dakota Access pipeline protests, citing federal negligence during the 2016-2017 demonstrations. #DAPL 


https://
ow.ly/bUuJ50VIoqp",https://twitter.com/PipelineandGas/status/1916825235078197680,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:33.667541,2025-04-27T22:34:08.000Z,GeeWillyQue1,1916621916271755383,"Greenpeace Loses Dakota Access Pipeline Trial, Faces Bankruptcy and Extinction",https://twitter.com/GeeWillyQue1/status/1916621916271755383,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:33.684031,2025-04-27T10:00:41.000Z,BLaw,1916432305003831486,"The Army Corps of Engineers “abandoned the rule of law” during its response to the Dakota Access Pipeline protests in 2016 on Corps-managed land in Morton County, N.D., and must pay the state millions in damages, a federal judge found.",https://twitter.com/BLaw/status/1916432305003831486,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:35.851506,2025-04-27T05:56:56.000Z,MartinaAsbach,1916370963676987883,"Es geht um die Dakota-Access-Pipeline, sehr viel Geld und um den alten Streit, wer für Schäden Protestierender verantwortlich ist.

Quelle: infosperber
Geteilt über die Google App",https://twitter.com/MartinaAsbach/status/1916370963676987883,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:35.882644,2025-04-27T03:56:20.000Z,chirpoffoldblk,1916340613038907695,OF COURSE we do. the Dakota-Access pipeline AND the Keystone XL.,https://twitter.com/chirpoffoldblk/status/1916340613038907695,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:00.180279,2025-04-26T14:12:48.000Z,BreakingNews4X,1916133364261941526,A federal judge ruled the United States must pay the state of North Dakota nearly $28 million in damages for law enforcement and other costs during the Dakota Access Pipeline Protests in 2016 and 2017.,https://twitter.com/BreakingNews4X/status/1916133364261941526,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.040656,2025-04-26T00:40:10.000Z,GABOANGELCAIDO,1915928856902701131,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The c,https://twitter.com/GABOANGELCAIDO/status/1915928856902701131,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.125926,2025-04-25T17:40:22.000Z,BusinessMN,1915823210513289466,"Judge rules U.S. government owes North Dakota $28M for pipeline protests 
https://
buff.ly/cTkU8cs",https://twitter.com/BusinessMN/status/1915823210513289466,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.159904,2025-04-25T13:32:51.000Z,McGee06708992,1915760919654683062,Judge rules federal government owes nearly $28 million to North Dakota for pipeline protests,https://twitter.com/McGee06708992/status/1915760919654683062,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.182138,2025-04-25T12:35:00.000Z,Law360,1915746361984651389,"The U.S. must pay the state of North Dakota $28 million in damages for its failure to control Dakota Access pipeline protesters, with a federal judge saying the judgment is a reminder to the federal government of its role in the larger picture of ensuring peace.",https://twitter.com/Law360/status/1915746361984651389,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.205693,2025-04-25T09:29:25.000Z,mikecoulson48,1915699660582199392,"Criminalizing Dissent: Greenpeace Ordered to Pay $667M to Dakota Access Pipeline firm Over Protests 
https://
youtu.be/TFbpqCunNp0?si
=ymE0o3mWcZbuuQ_b
…",https://twitter.com/mikecoulson48/status/1915699660582199392,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.234874,2025-04-25T09:28:47.000Z,DanielaBarreraL,1915699498720125216,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The c,https://twitter.com/DanielaBarreraL/status/1915699498720125216,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:47.370738,2025-04-25T00:04:15.000Z,BLaw,1915557429846122966,"The Army Corps of Engineers “abandoned the rule of law” during its response to the Dakota Access Pipeline protests in 2016 on Corps-managed land in Morton County, N.D., and must pay the state millions in damages, a federal judge found.",https://twitter.com/BLaw/status/1915557429846122966,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:38.271680,2025-04-24T21:26:31.000Z,MeJust_Viewing,1915517735594819936,"When you need to pay someone to protest for you, then your cause is bullshit! MLK did not pay people to show up!",https://twitter.com/MeJust_Viewing/status/1915517735594819936,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:54.538913,2025-04-24T20:00:00.000Z,GAINNowAmerica,1915495963843534975,"Key court victories are bolstering U.S. energy. Recent rulings on oil and natural gas projects, including the Dakota Access Pipeline and Alaskan LNG exports are big wins for U.S. energy, and support economic growth & energy security.",https://twitter.com/GAINNowAmerica/status/1915495963843534975,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:58.210324,2025-04-24T18:45:16.000Z,Law360,1915477157083558388,The United States must pay the state of North Dakota $28 million in damages for its failure to control Dakota Access pipeline protesters.,https://twitter.com/Law360/status/1915477157083558388,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:40.465203,2025-04-24T15:22:37.000Z,My_Dakotan,1915426158495096858,"A federal judge has ordered the United States government to pay North Dakota nearly $28 million dollars, finding that the executive branch “abandoned the rule of law” in its response to the Dakota Access Pipeline protests of 2016 and 2017.",https://twitter.com/My_Dakotan/status/1915426158495096858,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:40.513169,2025-04-24T15:11:58.000Z,Iowa_View,1915423477793771766,"Stunning ruling against the U.S. gov't regarding Dakota Access protests: 
“While North Dakota was drowning in the chaos of the protests, the United States dropped an anvil into the pool and turned up the turmoil.” 
U.S. District Court Judge Daniel Traynor",https://twitter.com/Iowa_View/status/1915423477793771766,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:54.400484,2025-04-24T12:39:24.000Z,saeverley,1915385080744120668,"Remember those violent protests in North Dakota over the Dakota Access Pipeline? The ones activists claimed were peaceful?

A judge just ruled the feds have to pay the state $28 million for failing to ensure safety.

https://
abcnews.go.com/Business/wireS
tory/judge-rules-federal-government-owes-28-million-north-121105536
…",https://twitter.com/saeverley/status/1915385080744120668,Dakota Access Pipeline,1
